product_id,product_name,department,year,week,weekly_units_sold,weekly_revenue,weekly_profit,avg_price,min_price,max_price,avg_discount_pct,avg_inventory,avg_inventory_ratio,festival_days,weekend_days,transaction_days,lag1_weekly_sales,lag2_weekly_sales,ma4_weekly_sales,price_change_pct,demand_change_pct,price_elasticity_est,revenue_per_unit,low_stock_flag
1705,Disney Frozen Fruit Flavored Snacks,snacks,2024,2,281,2568.59,989.37,9.12,8.73,9.19,0.71,42.14,0.42,0,2,7,321.0,,301.0,0.03,-0.12,-4.2,9.14,0
1705,Disney Frozen Fruit Flavored Snacks,snacks,2024,3,291,2652.21,1016.79,9.06,8.27,9.19,1.43,54.29,0.54,0,2,7,281.0,321.0,297.67,-0.01,0.04,-4.94,9.11,0
1705,Disney Frozen Fruit Flavored Snacks,snacks,2024,4,338,3106.22,1206.66,9.19,9.19,9.19,0.0,53.14,0.53,0,2,7,291.0,281.0,307.75,0.01,0.16,0.0,9.19,0
1705,Disney Frozen Fruit Flavored Snacks,snacks,2024,5,340,3060.2,1149.4,8.93,7.35,9.19,2.86,55.86,0.56,0,2,7,338.0,291.0,312.5,-0.03,0.01,-0.21,9.0,0
1705,Disney Frozen Fruit Flavored Snacks,snacks,2024,6,288,2628.78,1010.22,9.12,8.73,9.19,0.71,49.14,0.49,0,2,7,340.0,338.0,314.25,0.02,-0.15,-5.0,9.13,0
1705,Disney Frozen Fruit Flavored Snacks,snacks,2024,7,194,1782.86,692.58,9.19,9.19,9.19,0.0,31.57,0.32,0,2,7,288.0,340.0,290.0,0.01,-0.33,-5.0,9.19,0
1705,Disney Frozen Fruit Flavored Snacks,snacks,2024,8,363,3315.27,1275.21,9.12,8.73,9.19,0.71,61.29,0.61,0,2,7,194.0,288.0,296.25,-0.01,0.87,-5.0,9.13,0
1705,Disney Frozen Fruit Flavored Snacks,snacks,2024,9,298,2738.62,1063.86,9.19,9.19,9.19,0.0,47.71,0.48,0,2,7,363.0,194.0,285.75,0.01,-0.18,-5.0,9.19,0
1705,Disney Frozen Fruit Flavored Snacks,snacks,2024,10,339,3115.41,1210.23,9.19,9.19,9.19,0.0,58.57,0.59,0,2,7,298.0,363.0,298.5,0.0,0.14,,9.19,0
1705,Disney Frozen Fruit Flavored Snacks,snacks,2024,11,339,3115.41,1210.23,9.19,9.19,9.19,0.0,53.43,0.53,0,2,7,339.0,298.0,334.75,0.0,0.0,,9.19,0
1705,Disney Frozen Fruit Flavored Snacks,snacks,2024,12,289,2523.43,899.25,8.86,7.35,9.19,3.57,43.0,0.43,0,2,7,339.0,339.0,316.25,-0.04,-0.15,0.0,8.73,0
1705,Disney Frozen Fruit Flavored Snacks,snacks,2024,13,244,2242.36,871.08,9.19,9.19,9.19,0.0,36.71,0.37,0,2,7,289.0,339.0,302.75,0.04,-0.16,-4.2,9.19,0
1705,Disney Frozen Fruit Flavored Snacks,snacks,2024,14,292,2658.64,1017.6,9.12,8.73,9.19,0.71,48.0,0.48,0,2,7,244.0,289.0,291.0,-0.01,0.2,-5.0,9.1,0
1705,Disney Frozen Fruit Flavored Snacks,snacks,2024,15,353,3091.81,1107.95,8.86,7.35,9.19,3.57,55.71,0.56,0,2,7,292.0,244.0,294.5,-0.03,0.21,-5.0,8.76,0
1705,Disney Frozen Fruit Flavored Snacks,snacks,2024,16,388,3545.02,1364.46,9.12,8.73,9.19,0.71,66.71,0.67,0,2,7,353.0,292.0,319.25,0.03,0.1,0.0,9.14,0
1705,Disney Frozen Fruit Flavored Snacks,snacks,2024,17,325,2886.47,1059.97,8.8,7.35,9.19,4.29,48.86,0.49,0,2,7,388.0,353.0,339.5,-0.04,-0.16,0.0,8.88,0
1705,Disney Frozen Fruit Flavored Snacks,snacks,2024,18,290,2578.62,948.82,8.93,7.35,9.19,2.86,42.43,0.42,0,2,7,325.0,388.0,339.0,0.01,-0.11,-5.0,8.89,0
1705,Disney Frozen Fruit Flavored Snacks,snacks,2024,19,377,3343.19,1224.45,8.93,7.35,9.19,2.86,54.86,0.55,0,2,7,290.0,325.0,345.0,0.0,0.3,,8.87,0
1705,Disney Frozen Fruit Flavored Snacks,snacks,2024,20,380,3492.2,1356.6,9.19,9.19,9.19,0.0,61.71,0.62,0,2,7,377.0,290.0,343.0,0.03,0.01,0.0,9.19,0
1705,Disney Frozen Fruit Flavored Snacks,snacks,2024,21,260,2389.4,928.2,9.19,9.19,9.19,0.0,41.0,0.41,0,2,7,380.0,377.0,326.75,0.0,-0.32,,9.19,0
1705,Disney Frozen Fruit Flavored Snacks,snacks,2024,22,357,3280.83,1274.49,9.19,9.19,9.19,0.0,59.14,0.59,0,2,7,260.0,380.0,343.5,0.0,0.37,,9.19,0
1705,Disney Frozen Fruit Flavored Snacks,snacks,2024,23,314,2876.46,1111.78,9.12,8.73,9.19,0.71,45.29,0.45,0,2,7,357.0,260.0,327.75,-0.01,-0.12,0.0,9.16,0
1705,Disney Frozen Fruit Flavored Snacks,snacks,2024,24,319,2931.61,1138.83,9.19,9.19,9.19,0.0,49.86,0.5,0,2,7,314.0,357.0,312.5,0.01,0.02,0.0,9.19,0
1705,Disney Frozen Fruit Flavored Snacks,snacks,2024,25,382,3422.26,1275.42,8.93,7.35,9.19,2.86,55.43,0.55,0,2,7,319.0,314.0,343.0,-0.03,0.2,-5.0,8.96,0
1705,Disney Frozen Fruit Flavored Snacks,snacks,2024,26,218,2003.42,778.26,9.19,9.19,9.19,0.0,47.4,0.47,0,0,5,382.0,319.0,308.25,0.03,-0.43,-5.0,9.19,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,1,216,1404.62,635.66,6.53,5.38,6.72,2.86,54.43,0.54,0,2,7,,,216.0,,,,6.5,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,2,192,1255.4,571.88,6.53,5.38,6.72,2.86,48.29,0.48,0,2,7,216.0,,204.0,0.0,-0.11,,6.54,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,3,213,1388.48,630.2,6.53,5.38,6.72,2.86,55.43,0.55,0,2,7,192.0,216.0,207.0,0.0,0.11,,6.52,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,4,206,1384.32,650.96,6.72,6.72,6.72,0.0,56.0,0.56,0,2,7,213.0,192.0,206.75,0.03,-0.03,-1.12,6.72,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,5,199,1325.04,616.6,6.67,6.38,6.72,0.71,49.0,0.49,0,2,7,206.0,213.0,202.5,-0.01,-0.03,0.0,6.66,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,6,200,1344.0,632.0,6.72,6.72,6.72,0.0,44.43,0.44,0,2,7,199.0,206.0,204.5,0.01,0.0,0.0,6.72,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,7,205,1377.6,647.8,6.72,6.72,6.72,0.0,47.57,0.48,0,2,7,200.0,199.0,202.5,0.0,0.02,,6.72,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,8,205,1367.06,637.26,6.67,6.38,6.72,0.71,40.14,0.4,0,2,7,205.0,200.0,202.25,-0.01,0.0,-0.0,6.67,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,9,203,1364.16,641.48,6.72,6.72,6.72,0.0,50.86,0.51,0,2,7,205.0,205.0,203.25,0.01,-0.01,-1.34,6.72,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,10,211,1417.92,666.76,6.72,6.72,6.72,0.0,57.43,0.57,0,2,7,203.0,205.0,206.0,0.0,0.04,,6.72,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,11,194,1303.68,613.04,6.72,6.72,6.72,0.0,41.71,0.42,0,2,7,211.0,203.0,203.25,0.0,-0.08,,6.72,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,12,196,1266.38,568.62,6.48,5.38,6.72,3.57,64.57,0.65,0,2,7,194.0,211.0,201.0,-0.04,0.01,-0.29,6.46,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,13,191,1231.93,551.97,6.43,5.38,6.72,4.29,47.29,0.47,0,2,7,196.0,194.0,198.0,-0.01,-0.03,0.0,6.45,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,14,201,1350.72,635.16,6.72,6.72,6.72,0.0,62.29,0.62,0,2,7,191.0,196.0,195.5,0.04,0.05,0.0,6.72,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,15,206,1384.32,650.96,6.72,6.72,6.72,0.0,63.43,0.63,0,2,7,201.0,191.0,198.5,0.0,0.02,,6.72,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,16,193,1296.96,609.88,6.72,6.72,6.72,0.0,44.14,0.44,0,2,7,206.0,201.0,197.75,0.0,-0.06,,6.72,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,17,171,1125.0,516.24,6.62,6.05,6.72,1.43,54.86,0.55,0,2,7,193.0,206.0,192.75,-0.01,-0.11,0.0,6.58,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,18,184,1226.96,571.92,6.67,6.38,6.72,0.71,47.57,0.48,0,2,7,171.0,193.0,188.5,0.01,0.08,0.0,6.67,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,19,197,1315.68,614.36,6.67,6.38,6.72,0.71,58.29,0.56,0,2,7,184.0,171.0,186.25,0.0,0.07,,6.68,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,20,199,1337.28,628.84,6.72,6.72,6.72,0.0,45.29,0.45,0,2,7,197.0,184.0,187.75,0.01,0.01,0.0,6.72,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,21,219,1471.68,692.04,6.72,6.72,6.72,0.0,65.14,0.65,0,2,7,199.0,197.0,199.75,0.0,0.1,,6.72,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,22,188,1255.88,586.6,6.67,6.38,6.72,0.71,47.86,0.48,0,2,7,219.0,199.0,200.75,-0.01,-0.14,0.0,6.68,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,23,231,1552.32,729.96,6.72,6.72,6.72,0.0,61.86,0.62,0,2,7,188.0,219.0,209.25,0.01,0.23,0.0,6.72,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,24,230,1545.6,726.8,6.72,6.72,6.72,0.0,57.29,0.57,0,2,7,231.0,188.0,217.0,0.0,-0.0,,6.72,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,25,223,1498.56,704.68,6.72,6.72,6.72,0.0,59.71,0.6,0,2,7,230.0,231.0,218.0,0.0,-0.03,,6.72,0
1793,"Citrus Beverage, Sparkling, with Natural Pulp",beverages,2024,26,129,866.88,407.64,6.72,6.72,6.72,0.0,36.2,0.36,0,0,5,223.0,230.0,203.25,0.0,-0.42,,6.72,0
2111,Organic Cappuccino Protein Shake,beverages,2024,1,264,1465.4,594.2,5.64,4.65,5.81,2.86,41.57,0.42,0,2,7,,,264.0,,,,5.55,0
2111,Organic Cappuccino Protein Shake,beverages,2024,2,216,1254.96,542.16,5.81,5.81,5.81,0.0,38.71,0.39,0,2,7,264.0,,240.0,0.03,-0.18,-5.0,5.81,0
2111,Organic Cappuccino Protein Shake,beverages,2024,3,268,1557.08,672.68,5.81,5.81,5.81,0.0,52.43,0.52,0,2,7,216.0,264.0,249.33,0.0,0.24,,5.81,0
2111,Organic Cappuccino Protein Shake,beverages,2024,4,230,1310.2,551.2,5.73,5.23,5.81,1.43,45.57,0.46,0,2,7,268.0,216.0,244.5,-0.01,-0.14,0.0,5.7,0
2111,Organic Cappuccino Protein Shake,beverages,2024,5,244,1403.14,597.94,5.77,5.52,5.81,0.71,54.0,0.54,0,2,7,230.0,268.0,239.5,0.01,0.06,0.0,5.75,0
2111,Organic Cappuccino Protein Shake,beverages,2024,6,274,1545.54,641.34,5.64,4.65,5.81,2.86,51.71,0.52,0,2,7,244.0,230.0,254.0,-0.02,0.12,-5.0,5.64,0
2111,Organic Cappuccino Protein Shake,beverages,2024,7,269,1562.89,675.19,5.81,5.81,5.81,0.0,62.71,0.63,0,2,7,274.0,244.0,254.25,0.03,-0.02,-0.62,5.81,0
2111,Organic Cappuccino Protein Shake,beverages,2024,8,282,1582.74,652.14,5.64,4.65,5.81,2.86,53.43,0.53,0,2,7,269.0,274.0,267.25,-0.03,0.05,-1.7,5.61,0
2111,Organic Cappuccino Protein Shake,beverages,2024,9,254,1474.0,635.8,5.77,5.52,5.81,0.71,54.0,0.54,0,2,7,282.0,269.0,269.75,0.02,-0.1,-4.51,5.8,0
2111,Organic Cappuccino Protein Shake,beverages,2024,10,222,1253.86,521.26,5.73,5.23,5.81,1.43,44.57,0.45,0,2,7,254.0,282.0,256.75,-0.01,-0.13,0.0,5.65,0
2111,Organic Cappuccino Protein Shake,beverages,2024,11,273,1586.13,685.23,5.81,5.81,5.81,0.0,47.0,0.47,0,2,7,222.0,254.0,257.75,0.01,0.23,0.0,5.81,0
2111,Organic Cappuccino Protein Shake,beverages,2024,12,279,1620.99,700.29,5.81,5.81,5.81,0.0,62.14,0.62,0,2,7,273.0,222.0,257.0,0.0,0.02,,5.81,0
2111,Organic Cappuccino Protein Shake,beverages,2024,13,223,1245.75,509.85,5.56,4.65,5.81,4.29,40.71,0.41,0,2,7,279.0,273.0,249.25,-0.04,-0.2,0.0,5.59,0
2111,Organic Cappuccino Protein Shake,beverages,2024,14,255,1481.55,640.05,5.81,5.81,5.81,0.0,48.43,0.48,0,2,7,223.0,279.0,257.5,0.04,0.14,0.0,5.81,0
2111,Organic Cappuccino Protein Shake,beverages,2024,15,237,1352.03,569.93,5.73,5.52,5.81,1.43,51.86,0.52,0,2,7,255.0,223.0,248.5,-0.01,-0.07,0.0,5.7,0
2111,Organic Cappuccino Protein Shake,beverages,2024,16,245,1381.69,573.19,5.64,4.65,5.81,2.86,44.0,0.44,0,2,7,237.0,255.0,240.0,-0.01,0.03,-2.33,5.64,0
2111,Organic Cappuccino Protein Shake,beverages,2024,17,246,1429.26,617.46,5.81,5.81,5.81,0.0,49.71,0.5,0,2,7,245.0,237.0,245.75,0.03,0.0,0.0,5.81,0
2111,Organic Cappuccino Protein Shake,beverages,2024,18,251,1458.31,630.01,5.81,5.81,5.81,0.0,49.43,0.49,0,2,7,246.0,245.0,244.75,0.0,0.02,,5.81,0
2111,Organic Cappuccino Protein Shake,beverages,2024,19,232,1303.55,537.95,5.69,4.94,5.81,2.14,50.14,0.5,0,2,7,251.0,246.0,243.5,-0.02,-0.08,0.0,5.62,0
2111,Organic Cappuccino Protein Shake,beverages,2024,20,268,1557.08,672.68,5.81,5.81,5.81,0.0,57.71,0.58,0,2,7,232.0,251.0,249.25,0.02,0.16,0.0,5.81,0
2111,Organic Cappuccino Protein Shake,beverages,2024,21,292,1623.73,660.13,5.6,4.65,5.81,3.57,71.43,0.71,0,2,7,268.0,232.0,260.75,-0.04,0.09,-2.51,5.56,0
2111,Organic Cappuccino Protein Shake,beverages,2024,22,248,1440.88,622.48,5.81,5.81,5.81,0.0,49.86,0.5,0,2,7,292.0,268.0,260.0,0.04,-0.15,-4.07,5.81,0
2111,Organic Cappuccino Protein Shake,beverages,2024,23,265,1539.65,665.15,5.81,5.81,5.81,0.0,49.71,0.5,0,2,7,248.0,292.0,268.25,0.0,0.07,,5.81,0
2111,Organic Cappuccino Protein Shake,beverages,2024,24,259,1504.79,650.09,5.81,5.81,5.81,0.0,53.14,0.53,0,2,7,265.0,248.0,266.0,0.0,-0.02,,5.81,0
2111,Organic Cappuccino Protein Shake,beverages,2024,25,275,1597.75,690.25,5.81,5.81,5.81,0.0,44.71,0.45,0,2,7,259.0,265.0,261.75,0.0,0.06,,5.81,0
2111,Organic Cappuccino Protein Shake,beverages,2024,26,168,976.08,421.68,5.81,5.81,5.81,0.0,58.2,0.58,0,0,5,275.0,259.0,241.75,0.0,-0.39,,5.81,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,1,223,2226.84,790.72,10.01,9.58,10.08,0.71,48.86,0.49,0,2,7,,,223.0,,,,9.99,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,2,247,2404.92,814.24,9.79,8.06,10.08,2.86,53.14,0.53,0,2,7,223.0,,235.0,-0.02,0.11,-4.96,9.74,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,3,247,2417.04,826.36,9.79,8.06,10.08,2.86,49.29,0.49,0,2,7,247.0,223.0,239.0,0.0,0.0,,9.79,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,4,218,2197.44,793.52,10.08,10.08,10.08,0.0,43.71,0.44,0,2,7,247.0,247.0,233.75,0.03,-0.12,-3.98,10.08,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,5,201,2005.58,711.14,10.01,9.58,10.08,0.71,34.57,0.35,0,2,7,218.0,247.0,228.25,-0.01,-0.08,0.0,9.98,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,6,258,2600.64,939.12,10.08,10.08,10.08,0.0,46.86,0.47,0,2,7,201.0,218.0,231.0,0.01,0.28,0.0,10.08,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,7,244,2379.49,808.13,9.86,8.57,10.08,2.14,44.57,0.45,0,2,7,258.0,201.0,230.25,-0.02,-0.05,0.0,9.75,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,8,233,2298.14,797.62,9.79,8.06,10.08,2.86,44.71,0.45,0,2,7,244.0,258.0,234.0,-0.01,-0.05,0.0,9.86,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,9,235,2244.27,730.87,9.58,8.06,10.08,5.0,43.43,0.43,0,2,7,233.0,244.0,242.5,-0.02,0.01,-0.39,9.55,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,10,234,2336.72,829.76,10.01,9.58,10.08,0.71,47.57,0.48,0,2,7,235.0,233.0,236.5,0.05,-0.0,-0.1,9.99,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,11,227,2254.16,792.28,9.94,9.58,10.08,1.43,41.71,0.42,0,2,7,234.0,235.0,232.25,-0.01,-0.03,0.0,9.93,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,12,277,2689.86,905.98,9.72,8.06,10.08,3.57,52.57,0.53,0,2,7,227.0,234.0,243.25,-0.02,0.22,-5.0,9.71,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,13,214,2157.12,778.96,10.08,10.08,10.08,0.0,39.43,0.39,0,2,7,277.0,227.0,238.0,0.04,-0.23,-5.0,10.08,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,14,237,2312.2,785.92,9.79,8.06,10.08,2.86,46.43,0.46,0,2,7,214.0,277.0,238.75,-0.03,0.11,-3.76,9.76,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,15,218,2197.44,793.52,10.08,10.08,10.08,0.0,41.71,0.42,0,2,7,237.0,214.0,236.5,0.03,-0.08,-2.72,10.08,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,16,256,2563.98,915.34,10.01,9.58,10.08,0.71,60.43,0.6,0,2,7,218.0,237.0,231.25,-0.01,0.17,-5.0,10.02,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,17,242,2439.36,880.88,10.08,10.08,10.08,0.0,50.86,0.51,0,2,7,256.0,218.0,238.25,0.01,-0.05,-5.0,10.08,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,18,234,2358.72,851.76,10.08,10.08,10.08,0.0,54.57,0.55,0,2,7,242.0,256.0,237.5,0.0,-0.03,,10.08,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,19,217,2171.36,773.88,10.01,9.58,10.08,0.71,47.29,0.47,0,2,7,234.0,242.0,237.25,-0.01,-0.07,0.0,10.01,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,20,217,2187.36,789.88,10.08,10.08,10.08,0.0,43.14,0.43,0,2,7,217.0,234.0,227.5,0.01,0.0,0.0,10.08,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,21,252,2463.4,840.52,9.79,8.06,10.08,2.86,58.43,0.58,0,2,7,217.0,217.0,230.0,-0.03,0.16,-5.0,9.78,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,22,288,2820.22,965.5,9.79,8.06,10.08,2.86,53.71,0.54,0,2,7,252.0,217.0,243.5,0.0,0.14,,9.79,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,23,257,2548.56,893.48,9.94,9.58,10.08,1.43,52.0,0.52,0,2,7,288.0,252.0,253.5,0.01,-0.11,-5.0,9.92,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,24,255,2554.9,912.7,10.01,9.58,10.08,0.71,43.43,0.43,0,2,7,257.0,288.0,263.0,0.01,-0.01,-1.08,10.02,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,25,262,2640.96,953.68,10.08,10.08,10.08,0.0,51.29,0.51,0,2,7,255.0,257.0,265.5,0.01,0.03,0.0,10.08,0
2211,Triple Enzyme Formula Spray Laundry Stain Remover,household,2024,26,174,1736.42,615.86,9.98,9.58,10.08,1.0,54.6,0.55,0,0,5,262.0,255.0,237.0,-0.01,-0.34,0.0,9.98,0
2214,Power & Free Multi-Purpose Cleaner,household,2024,1,162,842.58,304.74,5.19,4.97,5.23,0.71,25.0,0.25,0,2,7,,,162.0,,,,5.2,1
2214,Power & Free Multi-Purpose Cleaner,household,2024,2,369,1898.93,673.85,5.16,4.97,5.23,1.43,62.0,0.62,0,2,7,162.0,,265.5,-0.01,1.28,-5.0,5.15,0
2214,Power & Free Multi-Purpose Cleaner,household,2024,3,283,1411.86,472.3,5.04,4.18,5.23,3.57,46.43,0.46,0,2,7,369.0,162.0,271.33,-0.02,-0.23,0.0,4.99,0
2214,Power & Free Multi-Purpose Cleaner,household,2024,4,329,1705.85,613.57,5.19,4.97,5.23,0.71,49.71,0.5,0,2,7,283.0,369.0,285.75,0.03,0.16,0.0,5.18,0
2214,Power & Free Multi-Purpose Cleaner,household,2024,5,268,1395.92,506.16,5.16,4.71,5.23,1.43,45.29,0.45,0,2,7,329.0,283.0,312.25,-0.01,-0.19,0.0,5.21,0
2214,Power & Free Multi-Purpose Cleaner,household,2024,6,311,1584.53,552.01,5.08,4.18,5.23,2.86,45.71,0.46,0,2,7,268.0,329.0,297.75,-0.01,0.16,-5.0,5.09,0
2214,Power & Free Multi-Purpose Cleaner,household,2024,7,305,1582.93,570.33,5.19,4.97,5.23,0.71,49.29,0.49,0,2,7,311.0,268.0,303.25,0.02,-0.02,-0.87,5.19,0
2214,Power & Free Multi-Purpose Cleaner,household,2024,8,283,1426.54,486.98,5.08,4.18,5.23,2.86,40.86,0.41,0,2,7,305.0,311.0,291.75,-0.02,-0.07,0.0,5.04,0
2214,Power & Free Multi-Purpose Cleaner,household,2024,9,266,1391.18,508.06,5.23,5.23,5.23,0.0,44.71,0.45,0,2,7,283.0,305.0,291.25,0.03,-0.06,-2.04,5.23,0
2214,Power & Free Multi-Purpose Cleaner,household,2024,10,261,1365.03,498.51,5.23,5.23,5.23,0.0,38.29,0.38,0,2,7,266.0,283.0,278.75,0.0,-0.02,,5.23,0
2214,Power & Free Multi-Purpose Cleaner,household,2024,11,253,1265.44,425.48,5.08,4.18,5.23,2.86,42.43,0.42,0,2,7,261.0,266.0,265.75,-0.03,-0.03,0.0,5.0,0
2214,Power & Free Multi-Purpose Cleaner,household,2024,12,330,1703.28,607.68,5.16,4.97,5.23,1.43,57.0,0.57,0,2,7,253.0,261.0,277.5,0.01,0.3,0.0,5.16,0
2214,Power & Free Multi-Purpose Cleaner,household,2024,13,304,1569.12,559.84,5.19,4.97,5.23,0.71,45.57,0.46,0,2,7,330.0,253.0,287.0,0.01,-0.08,-5.0,5.16,0
2214,Power & Free Multi-Purpose Cleaner,household,2024,14,350,1830.5,668.5,5.23,5.23,5.23,0.0,59.0,0.59,0,2,7,304.0,330.0,309.25,0.01,0.15,0.0,5.23,0
2214,Power & Free Multi-Purpose Cleaner,household,2024,15,296,1480.88,498.16,5.08,4.18,5.23,2.86,44.86,0.45,0,2,7,350.0,304.0,320.0,-0.03,-0.15,0.0,5.0,0
2214,Power & Free Multi-Purpose Cleaner,household,2024,16,271,1396.27,496.55,5.12,4.45,5.23,2.14,53.14,0.53,0,2,7,296.0,350.0,305.25,0.01,-0.08,-5.0,5.15,0
2214,Power & Free Multi-Purpose Cleaner,household,2024,17,328,1654.54,565.58,5.08,4.18,5.23,2.86,48.57,0.49,0,2,7,271.0,296.0,311.25,-0.01,0.21,-5.0,5.04,0
2214,Power & Free Multi-Purpose Cleaner,household,2024,18,353,1805.11,633.15,5.12,4.71,5.23,2.14,54.57,0.55,0,2,7,328.0,271.0,312.0,0.01,0.08,0.0,5.11,0
2214,Power & Free Multi-Purpose Cleaner,household,2024,19,344,1799.12,657.04,5.23,5.23,5.23,0.0,54.29,0.54,0,2,7,353.0,328.0,324.0,0.02,-0.03,-1.17,5.23,0
2214,Power & Free Multi-Purpose Cleaner,household,2024,20,302,1521.71,519.07,5.08,4.18,5.23,2.86,47.86,0.48,0,2,7,344.0,353.0,331.75,-0.03,-0.12,0.0,5.04,0
2214,Power & Free Multi-Purpose Cleaner,household,2024,21,326,1673.78,591.46,5.16,4.97,5.23,1.43,54.86,0.55,0,2,7,302.0,344.0,331.25,0.01,0.08,0.0,5.13,0
2214,Power & Free Multi-Purpose Cleaner,household,2024,22,319,1668.37,609.29,5.23,5.23,5.23,0.0,46.86,0.47,0,2,7,326.0,302.0,322.75,0.01,-0.02,-1.49,5.23,0
2214,Power & Free Multi-Purpose Cleaner,household,2024,23,352,1758.18,589.54,5.01,4.18,5.23,4.29,54.71,0.55,0,2,7,319.0,326.0,324.75,-0.04,0.1,-2.41,4.99,0
2214,Power & Free Multi-Purpose Cleaner,household,2024,24,252,1270.37,433.73,5.01,4.18,5.23,4.29,38.43,0.38,0,2,7,352.0,319.0,312.25,0.0,-0.28,,5.04,0
2214,Power & Free Multi-Purpose Cleaner,household,2024,25,265,1380.23,500.43,5.19,4.97,5.23,0.71,42.43,0.42,0,2,7,252.0,352.0,297.0,0.04,0.05,0.0,5.21,0
2214,Power & Free Multi-Purpose Cleaner,household,2024,26,234,1162.92,386.04,5.02,4.18,5.23,4.0,52.0,0.52,0,0,5,265.0,252.0,275.75,-0.03,-0.12,0.0,4.97,0
2323,Rich Chocolate Flavored Milk Mix,beverages,2024,1,140,1985.2,872.2,14.18,14.18,14.18,0.0,53.0,0.53,0,2,7,,,140.0,,,,14.18,0
2323,Rich Chocolate Flavored Milk Mix,beverages,2024,2,134,1854.68,789.38,13.88,12.76,14.18,2.14,42.0,0.42,0,2,7,140.0,,137.0,-0.02,-0.04,0.0,13.84,0
2323,Rich Chocolate Flavored Milk Mix,beverages,2024,3,144,2030.56,885.76,14.08,13.47,14.18,0.71,50.43,0.5,0,2,7,134.0,140.0,139.33,0.01,0.07,0.0,14.1,0
2323,Rich Chocolate Flavored Milk Mix,beverages,2024,4,144,2026.3,881.5,14.08,13.47,14.18,0.71,50.0,0.5,0,2,7,144.0,134.0,140.5,0.0,0.0,,14.07,0
2323,Rich Chocolate Flavored Milk Mix,beverages,2024,5,135,1914.3,841.05,14.18,14.18,14.18,0.0,45.86,0.46,0,2,7,144.0,144.0,139.25,0.01,-0.06,-5.0,14.18,0
